spec_mz_index,oli_mass_index,delta_ppm
2,125,0.9060166959100966
5,127,1.5937595302644405
19,135,1.305211578358836
50,146,1.9020927023526695
55,147,2.068225744859208
59,148,1.6092693784067618
61,151,1.654118919491378
67,154,1.520173089812136
69,157,1.6601842671488485
73,160,1.74857604380084
77,161,1.2296437812474708
86,162,1.7723515051695897
115,165,1.7751887157803872
119,166,0.2226481409730831
129,169,1.2172984723739986
135,170,0.9433259717411697
