spec_mz_index,oli_mass_index,delta_ppm
1,106,1.2548124335668933
4,108,1.4280373961098958
16,110,2.7643064317887576
37,118,2.373706060248722
39,119,2.177693646685156
45,120,2.2281659686902384
46,121,2.151965693691498
50,122,1.618523873745816
53,123,1.9626972812246475
58,124,2.1988315078434817
64,125,2.132542955968338
73,126,1.0956429282167965
