spec_mz_index,oli_mass_index,delta_ppm
26,97,1.9478591832237273
28,102,0.9579626467889395
30,106,0.9060166962405428
33,108,1.5937595308924557
58,116,1.0995734180357082
60,117,1.8973329181550282
133,123,1.546561821762854
171,129,0.5182504502373052
172,130,1.051174418359822
178,133,0.2540567732187253
182,134,0.7480774890975751
