spec_mz_index,oli_mass_index,delta_ppm
35,118,1.9020927023526695
37,119,2.068225744859208
49,120,2.2633759686925665
51,121,1.421822286346316
52,122,1.878114512986429
54,123,1.6601842671488485
62,124,1.3246006939205157
64,125,1.283303733109516
68,126,2.6976454238185434
98,127,1.5580814230906235
101,128,0.30102230725114365
102,129,0.7746151546220154
104,130,2.0204010117308857
110,131,1.091658356157483
114,132,1.2516128944458367
116,133,1.2522236827300923
