spec_mz_index,oli_mass_index,delta_ppm
39,73,1.7751798599282238
40,74,1.521656342893791
43,75,1.4439977398062818
45,76,1.700928962618704
46,78,1.934860896725183
160,83,2.228165968889654
163,85,3.0871604775993675
176,86,0.6239124541445928
177,87,1.9219374578513926
179,89,1.8631136188066768
