spec_mz_index,oli_mass_index,delta_ppm
29,94,1.6765070286450028
31,96,2.0462136331740015
36,99,1.4439977394532664
37,100,1.2365751446440307
58,109,1.81382018710539
86,115,2.1426092472552347
87,117,2.701500955968122
150,121,1.6418587110680254
213,122,9.509707051662769
225,125,2.0427331932162454
263,127,3.635983752992967
264,128,1.5238252884902597
265,130,2.142984269362144
278,131,0.8228355381609788
279,132,1.1227044622556728
280,134,0.9773832191277014
