spec_mz_index,oli_mass_index,delta_ppm
25,94,1.544943224306993
26,96,0.9315287334983114
29,99,1.2576886306801682
30,100,1.329445942703742
61,113,9.952650790872157
74,115,2.1426092471390037
78,117,1.8983895827324277
240,128,1.0455979557898682
243,130,0.7473791298112917
257,131,0.05638895611117652
258,132,1.0001454369179947
260,134,0.6664910157611769
