spec_mz_index,oli_mass_index,delta_ppm
0,105,0.3537562810103419
4,107,1.179454090868017
20,112,0.9117672851106526
33,118,2.147331703734356
35,119,2.06822574465179
40,120,1.7407238222802799
41,121,1.5201730896257823
42,122,0.9781550801266188
44,123,1.6601842669678388
50,124,1.2354601518099955
52,125,0.9215640781226109
63,126,0.797242000995674
70,127,0.9914957744841675
77,129,1.1790567922233903
80,130,1.619632798387105
83,131,2.6485284133801463
90,133,1.1227044621395614
91,134,1.1579011837993232
