spec_mz_index,oli_mass_index,delta_ppm
1,106,1.080414595235756
3,108,1.0965929619185069
11,110,2.1902368335371865
32,118,2.034144487471996
34,119,2.287161524544614
37,120,2.1229215719127694
38,121,1.9479229630924162
43,122,1.618523873745816
45,123,1.9626972812246475
49,124,2.1065335082173338
51,125,2.327130720434641
58,126,1.5928166658376097
