spec_mz_index,oli_mass_index,delta_ppm
50,119,2.0309751464352206
63,123,1.3788239098816797
78,126,1.0559454893148321
105,127,0.7078125793258605
106,128,1.0455979557898682
107,129,1.4200831822348583
108,130,1.5542138260603853
122,131,1.1295413934041807
123,132,1.3678224223422275
124,134,1.7696560242792918
