spec_mz_index,oli_mass_index,delta_ppm
22,101,1.4439977398062818
42,116,1.508736482556384
52,118,1.3361560857319923
58,119,2.6155650143241265
70,120,2.9714844571918952
81,121,7.2244865829201865
99,123,2.838391816428535
121,124,1.2354601518099955
126,129,1.3125155931607955
130,133,1.1839839634267426
